unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
48,170,0.0005,-0.0004,100.0,518.67,642.32,1601.41,1395.53,14.62,21.61,554.02,2388.02,9097.63,1.3,47.29,522.36,2388.01,8171.82,8.4977,0.03,393,2388,100.0,38.92,23.2899
48,171,-0.0005,0.0004,100.0,518.67,642.99,1592.53,1403.44,14.62,21.61,552.96,2388.01,9096.11,1.3,47.46,521.87,2388.08,8178.24,8.4421,0.03,394,2388,100.0,38.81,23.2065
48,172,0.0005,0.0002,100.0,518.67,642.02,1595.99,1407.25,14.62,21.61,553.91,2388.03,9098.69,1.3,47.28,521.92,2388.04,8180.34,8.4062,0.03,393,2388,100.0,38.68,23.423
48,173,0.0003,-0.0001,100.0,518.67,642.9,1590.64,1400.44,14.62,21.61,554.76,2388.04,9101.8,1.3,47.47,521.72,2388.02,8180.95,8.4488,0.03,394,2388,100.0,38.74,23.2552
48,174,0.0013,-0.0004,100.0,518.67,642.75,1584.64,1407.27,14.62,21.61,553.46,2388.05,9100.32,1.3,47.53,522.52,2388.01,8183.33,8.4107,0.03,394,2388,100.0,38.87,23.359
48,175,0.002,-0.0002,100.0,518.67,642.79,1597.99,1410.35,14.62,21.61,553.98,2387.99,9102.75,1.3,47.38,521.61,2388.02,8183.38,8.4439,0.03,393,2388,100.0,38.84,23.3409
48,176,-0.0018,0.0004,100.0,518.67,642.99,1589.6,1409.23,14.62,21.61,553.64,2388.0,9106.35,1.3,47.46,521.69,2388.06,8181.34,8.4136,0.03,393,2388,100.0,38.78,23.3887
48,177,-0.0006,-0.0003,100.0,518.67,642.59,1589.32,1411.14,14.62,21.61,553.46,2388.03,9105.62,1.3,47.62,521.77,2388.08,8183.12,8.4167,0.03,394,2388,100.0,38.78,23.2869
48,178,-0.0007,0.0003,100.0,518.67,642.05,1585.45,1404.49,14.62,21.61,553.96,2387.99,9116.1,1.3,47.59,521.19,2388.01,8184.61,8.4509,0.03,393,2388,100.0,38.78,23.3475
48,179,0.0039,0.0001,100.0,518.67,642.38,1588.41,1412.07,14.62,21.61,553.31,2388.02,9102.32,1.3,47.4,521.75,2388.03,8181.91,8.4377,0.03,393,2388,100.0,38.96,23.3672
48,180,0.0022,-0.0004,100.0,518.67,642.39,1595.3,1405.82,14.62,21.61,553.4,2388.06,9109.81,1.3,47.5,521.9,2388.03,8183.92,8.4336,0.03,391,2388,100.0,38.78,23.2588
48,181,-0.0027,-0.0005,100.0,518.67,642.53,1592.39,1402.01,14.62,21.61,554.49,2388.05,9107.37,1.3,47.61,521.32,2388.07,8185.11,8.4658,0.03,395,2388,100.0,38.81,23.3259
48,182,0.0001,-0.0004,100.0,518.67,643.01,1585.15,1401.83,14.62,21.61,553.26,2388.03,9107.35,1.3,47.5,522.09,2387.98,8186.88,8.4261,0.03,393,2388,100.0,38.94,23.3445
48,183,0.0018,-0.0004,100.0,518.67,642.84,1594.15,1407.05,14.62,21.61,553.3,2388.01,9113.2,1.3,47.55,521.63,2387.99,8186.44,8.4266,0.03,394,2388,100.0,38.73,23.3863
48,184,-0.0025,-0.0002,100.0,518.67,642.52,1591.88,1398.63,14.62,21.6,552.64,2388.01,9115.5,1.3,47.61,521.6,2388.03,8194.3,8.4368,0.03,393,2388,100.0,38.82,23.3124
48,185,-0.0014,-0.0004,100.0,518.67,642.53,1598.55,1409.81,14.62,21.61,553.46,2387.99,9116.37,1.3,47.36,521.07,2388.02,8189.63,8.4457,0.03,393,2388,100.0,38.77,23.2795
48,186,-0.001,0.0002,100.0,518.67,642.4,1590.33,1409.04,14.62,21.61,554.13,2388.09,9115.52,1.3,47.29,522.39,2388.04,8192.21,8.4212,0.03,394,2388,100.0,38.89,23.4084
48,187,-0.0001,-0.0002,100.0,518.67,642.62,1599.39,1413.47,14.62,21.61,554.13,2388.04,9118.25,1.3,47.52,521.57,2388.07,8191.67,8.4314,0.03,394,2388,100.0,38.78,23.3541
48,188,0.0018,0.0,100.0,518.67,642.34,1593.36,1405.29,14.62,21.61,553.74,2388.04,9125.49,1.3,47.65,521.82,2388.01,8198.76,8.4363,0.03,393,2388,100.0,38.72,23.2895
48,189,0.0003,0.0,100.0,518.67,643.0,1589.45,1408.22,14.62,21.61,553.61,2388.02,9119.91,1.3,47.54,521.84,2388.04,8194.35,8.4462,0.03,392,2388,100.0,38.64,23.2525
48,190,-0.0008,-0.0003,100.0,518.67,643.22,1589.68,1409.3,14.62,21.61,553.89,2387.95,9121.12,1.3,47.48,521.61,2388.01,8196.27,8.4243,0.03,394,2388,100.0,38.87,23.4068
48,191,0.0007,-0.0004,100.0,518.67,642.66,1586.88,1416.42,14.62,21.61,553.95,2388.0,9126.4,1.3,47.46,521.64,2387.99,8197.29,8.4432,0.03,396,2388,100.0,38.8,23.2577
48,192,-0.0005,-0.0,100.0,518.67,643.01,1595.3,1410.89,14.62,21.61,552.99,2388.04,9128.35,1.3,47.48,521.63,2388.06,8200.61,8.4453,0.03,395,2388,100.0,38.94,23.251
48,193,0.0023,0.0001,100.0,518.67,642.46,1596.92,1409.87,14.62,21.61,553.21,2388.01,9129.75,1.3,47.38,521.42,2387.99,8195.52,8.4531,0.03,393,2388,100.0,38.72,23.2873
48,194,0.0009,-0.0004,100.0,518.67,642.62,1592.95,1414.64,14.62,21.61,553.64,2388.01,9135.74,1.3,47.43,520.74,2388.08,8198.78,8.4348,0.03,395,2388,100.0,38.6,23.2724
48,195,-0.0005,-0.0003,100.0,518.67,642.51,1587.81,1404.95,14.62,21.61,552.75,2388.05,9128.62,1.3,47.57,522.02,2388.11,8199.95,8.4221,0.03,393,2388,100.0,38.59,23.2359
48,196,-0.001,0.0001,100.0,518.67,643.5,1590.29,1412.13,14.62,21.61,553.41,2388.05,9129.75,1.3,47.61,521.54,2388.1,8202.95,8.4673,0.03,394,2388,100.0,38.74,23.3566
48,197,0.0026,-0.0003,100.0,518.67,642.69,1592.0,1410.23,14.62,21.61,553.27,2388.08,9142.16,1.3,47.71,521.72,2388.13,8206.38,8.4673,0.03,393,2388,100.0,38.71,23.1459
48,198,0.0019,0.0003,100.0,518.67,642.36,1585.28,1415.33,14.62,21.61,553.9,2388.07,9139.44,1.3,47.4,521.62,2388.06,8208.5,8.4708,0.03,394,2388,100.0,38.56,23.2619
48,199,0.0004,0.0002,100.0,518.67,643.13,1594.73,1414.11,14.62,21.61,554.05,2388.06,9142.45,1.3,47.62,520.94,2388.04,8211.98,8.4617,0.03,392,2388,100.0,38.74,23.1588
48,200,-0.0008,-0.0004,100.0,518.67,642.42,1591.26,1410.07,14.62,21.61,554.59,2388.03,9132.51,1.3,47.66,521.41,2388.08,8211.23,8.4673,0.03,395,2388,100.0,38.83,23.1801
48,201,-0.0012,-0.0004,100.0,518.67,642.81,1598.64,1410.85,14.62,21.61,552.84,2388.03,9140.4,1.3,47.55,521.54,2388.1,8213.18,8.4677,0.03,394,2388,100.0,38.75,23.366
48,202,0.0011,0.0004,100.0,518.67,642.06,1590.76,1411.55,14.62,21.61,553.29,2388.03,9138.14,1.3,47.52,521.24,2388.07,8214.83,8.4839,0.03,394,2388,100.0,38.92,23.2684
48,203,0.0008,-0.0003,100.0,518.67,642.78,1596.3,1416.51,14.62,21.61,553.65,2387.99,9144.42,1.3,47.56,520.8,2388.08,8211.55,8.4286,0.03,395,2388,100.0,38.84,23.1209
48,204,0.002,0.0,100.0,518.67,643.34,1587.42,1418.81,14.62,21.61,552.44,2388.07,9146.09,1.3,47.54,521.44,2388.05,8216.44,8.4793,0.03,396,2388,100.0,38.74,23.2117
48,205,-0.0027,0.0004,100.0,518.67,642.65,1588.68,1419.31,14.62,21.61,552.76,2387.99,9151.35,1.3,47.61,521.16,2388.05,8216.59,8.4426,0.03,395,2388,100.0,38.6,23.2698
48,206,0.0032,-0.0003,100.0,518.67,642.67,1596.45,1417.79,14.62,21.61,552.98,2388.11,9146.51,1.3,47.65,521.23,2388.07,8217.88,8.4719,0.03,394,2388,100.0,38.68,23.1415
48,207,0.0035,0.0004,100.0,518.67,643.08,1600.75,1409.2,14.62,21.61,553.76,2388.06,9145.09,1.3,47.69,521.11,2388.08,8222.06,8.488,0.03,396,2388,100.0,38.91,23.2077
48,208,-0.0007,-0.0004,100.0,518.67,643.33,1591.12,1410.65,14.62,21.61,553.24,2388.11,9155.19,1.3,47.77,521.29,2388.09,8224.0,8.4692,0.03,394,2388,100.0,38.84,23.1579
48,209,0.0008,-0.0001,100.0,518.67,642.83,1596.06,1421.92,14.62,21.61,553.07,2388.04,9158.94,1.3,47.68,520.72,2388.05,8229.16,8.4857,0.03,396,2388,100.0,38.78,23.0752
48,210,-0.0022,-0.0005,100.0,518.67,642.71,1600.12,1417.16,14.62,21.61,552.69,2388.06,9161.25,1.3,47.65,521.02,2388.09,8224.14,8.4822,0.03,394,2388,100.0,38.68,23.1974
48,211,0.0013,-0.0002,100.0,518.67,642.91,1600.75,1417.84,14.62,21.61,553.08,2388.03,9164.03,1.3,47.94,520.29,2388.1,8227.46,8.4596,0.03,396,2388,100.0,38.7,23.2743
48,212,0.0008,0.0004,100.0,518.67,643.02,1594.41,1416.99,14.62,21.61,552.56,2388.09,9170.04,1.3,47.89,520.94,2388.0,8228.92,8.471,0.03,394,2388,100.0,38.64,23.2122
48,213,-0.0026,-0.0004,100.0,518.67,643.28,1597.42,1408.66,14.62,21.61,553.21,2388.14,9167.05,1.3,47.62,521.33,2388.1,8230.32,8.4773,0.03,396,2388,100.0,38.64,23.1549
48,214,-0.0013,0.0001,100.0,518.67,643.13,1594.97,1413.88,14.62,21.61,552.92,2388.12,9167.78,1.3,47.81,520.44,2388.12,8235.98,8.4626,0.03,395,2388,100.0,38.79,23.1464
48,215,0.003,0.0002,100.0,518.67,643.07,1601.76,1421.3,14.62,21.61,553.06,2388.1,9172.79,1.3,47.68,520.6,2388.06,8240.15,8.478,0.03,397,2388,100.0,38.43,23.1378
48,216,-0.0045,-0.0004,100.0,518.67,643.4,1601.0,1407.63,14.62,21.61,553.0,2388.1,9171.45,1.3,47.97,521.03,2388.09,8241.36,8.5016,0.03,397,2388,100.0,38.58,23.2
48,217,-0.0011,0.0003,100.0,518.67,643.29,1594.66,1421.11,14.62,21.61,552.89,2388.08,9167.0,1.3,47.64,521.04,2388.13,8237.72,8.5073,0.03,397,2388,100.0,38.41,23.1774
48,218,0.0015,-0.0001,100.0,518.67,643.33,1598.76,1415.13,14.62,21.61,553.18,2388.06,9182.87,1.3,47.59,520.88,2388.1,8243.81,8.5131,0.03,395,2388,100.0,38.72,23.1518
48,219,0.0028,-0.0002,100.0,518.67,643.35,1601.96,1422.96,14.62,21.61,552.45,2388.08,9183.28,1.3,47.87,520.87,2388.1,8247.86,8.4863,0.03,396,2388,100.0,38.45,23.1485
48,220,-0.0029,-0.0001,100.0,518.67,643.43,1600.6,1418.94,14.62,21.61,553.21,2388.06,9187.13,1.3,47.8,521.0,2388.06,8250.12,8.4868,0.03,396,2388,100.0,38.52,23.1516
48,221,-0.0019,-0.0002,100.0,518.67,643.08,1598.16,1425.57,14.62,21.61,552.01,2388.13,9191.86,1.3,48.01,520.72,2388.1,8255.4,8.5087,0.03,395,2388,100.0,38.6,23.2172
48,222,0.0056,0.0004,100.0,518.67,643.71,1603.59,1419.42,14.62,21.61,552.2,2388.1,9190.24,1.3,47.9,520.73,2388.06,8248.76,8.5139,0.03,395,2388,100.0,38.65,23.1358
48,223,-0.0011,0.0003,100.0,518.67,643.59,1604.0,1418.92,14.62,21.61,552.25,2388.12,9194.76,1.3,47.95,520.88,2388.1,8262.29,8.4945,0.03,395,2388,100.0,38.4,23.1297
48,224,-0.0013,0.0001,100.0,518.67,643.36,1606.43,1426.57,14.62,21.61,552.39,2388.07,9202.57,1.3,47.93,521.02,2388.07,8263.32,8.5171,0.03,395,2388,100.0,38.51,23.1291
48,225,-0.0016,0.0001,100.0,518.67,643.87,1598.18,1430.13,14.62,21.61,552.29,2388.11,9198.81,1.3,47.78,520.47,2388.15,8266.63,8.4576,0.03,395,2388,100.0,38.36,23.2052
48,226,-0.0043,-0.0002,100.0,518.67,642.95,1604.22,1419.28,14.62,21.61,551.99,2388.05,9207.82,1.3,47.92,520.97,2388.12,8264.65,8.4938,0.03,396,2388,100.0,38.5,23.0366
48,227,-0.0001,-0.0001,100.0,518.67,643.75,1608.61,1426.16,14.62,21.61,552.33,2388.16,9208.97,1.3,47.76,520.14,2388.12,8272.65,8.4803,0.03,397,2388,100.0,38.64,23.1457
48,228,0.0002,-0.0002,100.0,518.67,643.82,1598.89,1420.08,14.62,21.61,550.98,2388.09,9210.41,1.3,48.04,520.68,2388.11,8271.59,8.5145,0.03,395,2388,100.0,38.51,23.0815
48,229,0.0007,0.0003,100.0,518.67,644.18,1600.93,1425.22,14.62,21.61,551.62,2388.11,9214.52,1.3,48.0,520.29,2388.12,8270.51,8.4947,0.03,396,2388,100.0,38.59,23.0387
48,230,0.0038,0.0005,100.0,518.67,643.39,1600.58,1429.6,14.62,21.61,551.83,2388.19,9221.31,1.3,48.12,520.76,2388.2,8276.2,8.5112,0.03,397,2388,100.0,38.49,23.0147
48,231,-0.0025,-0.0005,100.0,518.67,644.02,1609.54,1435.19,14.62,21.61,551.65,2388.52,9228.53,1.3,47.98,520.53,2388.55,8290.25,8.4923,0.03,398,2388,100.0,38.45,23.0188
49,1,0.0019,0.0002,100.0,518.67,642.31,1595.57,1401.2,14.62,21.61,553.33,2388.12,9041.44,1.3,47.52,521.72,2388.12,8128.95,8.419,0.03,394,2388,100.0,38.87,23.3481
49,2,-0.0023,0.0001,100.0,518.67,642.37,1583.9,1400.51,14.62,21.61,553.25,2388.1,9044.2,1.3,47.54,521.68,2388.12,8121.26,8.4351,0.03,392,2388,100.0,38.62,23.229
49,3,-0.0014,0.0002,100.0,518.67,643.07,1588.82,1408.52,14.62,21.61,553.36,2388.14,9044.87,1.3,47.51,521.15,2388.14,8126.3,8.4225,0.03,392,2388,100.0,38.77,23.2212
49,4,0.0014,-0.0004,100.0,518.67,642.74,1589.17,1410.89,14.62,21.61,553.59,2388.13,9044.73,1.3,47.3,521.25,2388.1,8130.1,8.4122,0.03,393,2388,100.0,38.9,23.1871
49,5,-0.0018,0.0004,100.0,518.67,642.67,1597.75,1406.88,14.62,21.61,553.22,2388.06,9038.16,1.3,47.42,521.43,2388.1,8118.92,8.4456,0.03,393,2388,100.0,38.79,23.2603
49,6,-0.0052,-0.0003,100.0,518.67,642.48,1591.5,1406.92,14.62,21.61,553.69,2388.14,9038.0,1.3,47.53,522.11,2388.17,8128.21,8.4061,0.03,392,2388,100.0,38.8,23.3882
49,7,0.0024,-0.0002,100.0,518.67,642.79,1586.42,1403.15,14.62,21.61,553.81,2388.04,9042.66,1.3,47.42,521.31,2388.09,8125.82,8.4086,0.03,392,2388,100.0,38.79,23.2537
49,8,0.0032,0.0002,100.0,518.67,642.84,1583.72,1402.64,14.62,21.61,553.39,2388.14,9052.53,1.3,47.39,521.24,2388.08,8121.69,8.415,0.03,393,2388,100.0,38.85,23.3083
49,9,-0.001,0.0001,100.0,518.67,642.54,1589.21,1408.57,14.62,21.61,553.43,2388.13,9048.25,1.3,47.6,521.3,2388.13,8129.77,8.4307,0.03,392,2388,100.0,38.84,23.2707
49,10,0.0001,0.0001,100.0,518.67,642.1,1582.51,1402.66,14.62,21.61,553.28,2388.08,9045.12,1.3,47.44,521.48,2388.12,8129.52,8.4286,0.03,394,2388,100.0,38.91,23.21
49,11,-0.0026,0.0003,100.0,518.67,642.65,1586.08,1406.77,14.62,21.61,553.89,2388.11,9041.0,1.3,47.44,521.85,2388.1,8127.82,8.4157,0.03,392,2388,100.0,38.85,23.3905
49,12,-0.0016,0.0002,100.0,518.67,641.96,1591.5,1404.06,14.62,21.61,553.66,2388.16,9036.62,1.3,47.56,521.78,2388.1,8124.51,8.386,0.03,392,2388,100.0,38.89,23.3118
49,13,-0.0025,-0.0004,100.0,518.67,642.66,1584.42,1389.68,14.62,21.61,552.93,2388.1,9050.28,1.3,47.52,521.87,2388.14,8123.05,8.4244,0.03,393,2388,100.0,39.14,23.2094
49,14,0.0011,-0.0003,100.0,518.67,642.46,1582.09,1412.11,14.62,21.61,554.38,2388.09,9050.1,1.3,47.63,521.81,2388.13,8121.3,8.4668,0.03,391,2388,100.0,38.76,23.3011
49,15,-0.0027,0.0001,100.0,518.67,642.69,1586.17,1406.92,14.62,21.61,553.34,2388.11,9052.51,1.3,47.59,521.24,2388.1,8127.6,8.42,0.03,395,2388,100.0,38.78,23.2952
49,16,0.0003,-0.0004,100.0,518.67,642.53,1588.85,1405.52,14.62,21.61,553.11,2388.13,9050.71,1.3,47.38,522.02,2388.08,8122.41,8.4268,0.03,393,2388,100.0,38.87,23.4287
49,17,0.0011,-0.0002,100.0,518.67,642.56,1593.82,1410.71,14.62,21.61,553.73,2388.12,9043.58,1.3,47.46,521.83,2388.13,8129.76,8.441,0.03,392,2388,100.0,38.85,23.2939
49,18,-0.0001,-0.0005,100.0,518.67,642.75,1593.13,1406.56,14.62,21.61,553.37,2388.1,9047.39,1.3,47.6,521.63,2388.18,8124.01,8.3984,0.03,393,2388,100.0,38.94,23.1498
49,19,0.0,0.0001,100.0,518.67,642.42,1581.02,1396.56,14.62,21.61,552.79,2388.13,9052.51,1.3,47.44,521.78,2388.11,8121.95,8.4266,0.03,392,2388,100.0,38.82,23.2514
49,20,-0.0021,-0.0,100.0,518.67,642.7,1586.6,1406.91,14.62,21.61,553.45,2388.16,9047.83,1.3,47.56,521.66,2388.14,8134.64,8.4143,0.03,393,2388,100.0,38.77,23.2923
49,21,0.0001,0.0003,100.0,518.67,642.28,1597.79,1401.38,14.62,21.61,553.74,2388.08,9038.49,1.3,47.41,521.62,2388.11,8127.2,8.4262,0.03,393,2388,100.0,38.84,23.3315
49,22,0.0028,-0.0005,100.0,518.67,642.91,1588.33,1404.09,14.62,21.61,553.31,2388.12,9054.22,1.3,47.52,521.65,2388.12,8125.94,8.4206,0.03,393,2388,100.0,38.84,23.2878
49,23,0.0013,-0.0002,100.0,518.67,642.27,1588.82,1408.5,14.62,21.61,553.57,2388.15,9035.05,1.3,47.2,521.44,2388.13,8128.59,8.4183,0.03,394,2388,100.0,38.89,23.3006
49,24,0.001,-0.0001,100.0,518.67,643.54,1581.77,1408.63,14.62,21.61,553.81,2388.1,9043.09,1.3,47.44,521.03,2388.08,8121.02,8.4238,0.03,393,2388,100.0,38.63,23.2887
49,25,0.0023,-0.0002,100.0,518.67,643.03,1590.76,1404.64,14.62,21.61,553.99,2388.08,9049.72,1.3,47.51,521.42,2388.11,8124.23,8.4059,0.03,391,2388,100.0,38.76,23.368
49,26,-0.0005,-0.0002,100.0,518.67,642.17,1589.64,1408.56,14.62,21.61,553.42,2388.09,9042.85,1.3,47.56,521.78,2388.1,8120.35,8.4198,0.03,392,2388,100.0,38.89,23.3934
49,27,-0.0007,0.0004,100.0,518.67,642.41,1592.51,1409.84,14.62,21.61,553.69,2388.13,9046.1,1.3,47.49,521.6,2388.13,8122.99,8.4303,0.03,392,2388,100.0,38.94,23.2167
49,28,-0.0007,0.0003,100.0,518.67,642.25,1584.27,1405.18,14.62,21.61,553.62,2388.1,9049.57,1.3,47.39,521.82,2388.1,8123.05,8.426,0.03,393,2388,100.0,38.91,23.3103
49,29,0.0004,0.0001,100.0,518.67,643.17,1589.79,1411.59,14.62,21.61,553.16,2388.16,9041.75,1.3,47.53,521.31,2388.1,8118.11,8.416,0.03,394,2388,100.0,39.05,23.3732
49,30,-0.0006,0.0002,100.0,518.67,642.59,1584.97,1402.61,14.62,21.61,553.21,2388.08,9041.51,1.3,47.31,521.58,2388.1,8125.89,8.4391,0.03,393,2388,100.0,38.78,23.2756
49,31,0.0001,-0.0003,100.0,518.67,642.51,1589.2,1403.36,14.62,21.61,553.46,2388.14,9041.32,1.3,47.37,521.06,2388.12,8124.1,8.4114,0.03,393,2388,100.0,38.74,23.3764
49,32,-0.0014,-0.0002,100.0,518.67,642.93,1589.06,1409.03,14.62,21.61,552.88,2388.17,9042.04,1.3,47.71,521.37,2388.14,8127.59,8.3945,0.03,392,2388,100.0,38.87,23.2173
49,33,-0.002,0.0002,100.0,518.67,642.05,1590.63,1408.19,14.62,21.61,553.32,2388.12,9042.16,1.3,47.69,521.32,2388.15,8123.6,8.4585,0.03,394,2388,100.0,38.9,23.2626
49,34,-0.0006,-0.0001,100.0,518.67,642.65,1593.91,1404.79,14.62,21.61,553.29,2388.11,9042.22,1.3,47.41,521.56,2388.13,8118.93,8.4204,0.03,393,2388,100.0,38.84,23.3675
49,35,-0.0008,-0.0004,100.0,518.67,643.45,1590.74,1404.67,14.62,21.61,553.56,2388.12,9045.23,1.3,47.24,521.99,2388.08,8129.16,8.4142,0.03,393,2388,100.0,39.04,23.1894
49,36,0.0038,0.0003,100.0,518.67,641.9,1591.63,1404.88,14.62,21.61,553.57,2388.12,9042.5,1.3,47.51,521.43,2388.14,8123.04,8.4674,0.03,393,2388,100.0,38.95,23.2955
49,37,-0.0006,0.0001,100.0,518.67,642.49,1592.13,1408.03,14.62,21.61,554.29,2388.14,9049.26,1.3,47.55,521.51,2388.14,8127.96,8.4318,0.03,393,2388,100.0,38.95,23.2534
49,38,0.0014,-0.0005,100.0,518.67,642.64,1583.5,1409.77,14.62,21.61,553.69,2388.07,9049.03,1.3,47.63,521.5,2388.09,8125.54,8.419,0.03,393,2388,100.0,38.75,23.3002
49,39,-0.0023,-0.0002,100.0,518.67,642.39,1582.69,1404.45,14.62,21.61,553.25,2388.1,9041.99,1.3,47.55,521.35,2388.11,8126.35,8.4512,0.03,393,2388,100.0,38.77,23.3319
49,40,-0.0009,0.0002,100.0,518.67,642.29,1585.78,1410.14,14.62,21.61,553.36,2388.14,9041.12,1.3,47.45,521.5,2388.15,8121.9,8.4687,0.03,393,2388,100.0,38.75,23.3071
49,41,0.0041,-0.0002,100.0,518.67,642.77,1589.44,1411.41,14.62,21.61,553.92,2388.12,9046.19,1.3,47.42,521.86,2388.09,8122.96,8.4625,0.03,393,2388,100.0,38.87,23.303
49,42,-0.0029,-0.0004,100.0,518.67,642.81,1591.09,1401.27,14.62,21.61,553.08,2388.1,9039.47,1.3,47.54,521.68,2388.14,8121.85,8.4485,0.03,392,2388,100.0,38.84,23.3008
49,43,0.0007,0.0003,100.0,518.67,642.41,1586.5,1407.63,14.62,21.61,553.37,2388.17,9049.53,1.3,47.56,521.66,2388.08,8127.64,8.3887,0.03,392,2388,100.0,38.88,23.3528
49,44,0.0003,0.0005,100.0,518.67,642.46,1586.31,1410.46,14.62,21.61,552.87,2388.12,9037.6,1.3,47.54,521.43,2388.13,8122.48,8.444,0.03,393,2388,100.0,38.89,23.3859
49,45,0.0016,-0.0,100.0,518.67,642.58,1587.28,1405.66,14.62,21.61,553.57,2388.11,9043.65,1.3,47.6,521.32,2388.13,8128.3,8.4392,0.03,393,2388,100.0,38.71,23.2468
49,46,-0.0006,0.0002,100.0,518.67,642.26,1594.31,1415.29,14.62,21.61,553.98,2388.15,9051.83,1.3,47.69,521.76,2388.11,8127.5,8.4373,0.03,393,2388,100.0,38.87,23.2625
49,47,-0.0044,-0.0005,100.0,518.67,642.58,1592.7,1409.25,14.62,21.61,553.62,2388.14,9045.06,1.3,47.66,521.44,2388.15,8129.1,8.4445,0.03,394,2388,100.0,38.66,23.3348
49,48,-0.0001,0.0004,100.0,518.67,642.32,1585.86,1405.65,14.62,21.61,553.17,2388.11,9042.14,1.3,47.54,521.62,2388.12,8128.5,8.4496,0.03,393,2388,100.0,38.73,23.28
49,49,0.0002,-0.0001,100.0,518.67,642.48,1584.77,1407.57,14.62,21.61,552.98,2388.14,9053.19,1.3,47.51,520.93,2388.08,8121.3,8.4799,0.03,393,2388,100.0,38.98,23.4417
49,50,0.0002,-0.0001,100.0,518.67,642.35,1587.4,1403.72,14.62,21.61,553.53,2388.1,9041.8,1.3,47.54,521.77,2388.13,8125.62,8.4328,0.03,392,2388,100.0,38.81,23.2344
49,51,0.0004,-0.0,100.0,518.67,642.1,1593.78,1404.47,14.62,21.61,553.4,2388.07,9053.36,1.3,47.41,521.54,2388.19,8127.66,8.4382,0.03,392,2388,100.0,38.89,23.3237
49,52,-0.0007,-0.0001,100.0,518.67,642.44,1589.79,1403.74,14.62,21.61,553.18,2388.13,9045.93,1.3,47.48,521.37,2388.14,8126.44,8.3865,0.03,392,2388,100.0,38.98,23.3352
49,53,-0.0024,-0.0004,100.0,518.67,642.09,1593.19,1404.18,14.62,21.61,553.04,2388.11,9044.54,1.3,47.55,521.56,2388.07,8125.56,8.4438,0.03,393,2388,100.0,38.83,23.2421
49,54,-0.0039,-0.0002,100.0,518.67,642.57,1589.47,1403.5,14.62,21.61,553.96,2388.16,9043.73,1.3,47.51,521.4,2388.11,8121.68,8.4498,0.03,393,2388,100.0,38.61,23.2013
49,55,-0.001,0.0004,100.0,518.67,642.66,1593.9,1409.4,14.62,21.61,553.46,2388.11,9049.17,1.3,47.56,521.51,2388.1,8126.9,8.4012,0.03,392,2388,100.0,38.83,23.3161
49,56,0.0003,-0.0003,100.0,518.67,642.43,1595.59,1412.24,14.62,21.61,553.0,2388.1,9039.12,1.3,47.53,521.54,2388.13,8127.94,8.4505,0.03,392,2388,100.0,38.74,23.2486
49,57,0.0025,0.0004,100.0,518.67,642.28,1587.92,1402.66,14.62,21.61,553.35,2388.13,9046.22,1.3,47.69,521.22,2388.12,8123.36,8.4481,0.03,393,2388,100.0,38.7,23.3669
49,58,0.0,0.0001,100.0,518.67,642.95,1592.41,1409.13,14.62,21.61,553.63,2388.1,9045.97,1.3,47.59,521.17,2388.1,8123.16,8.4345,0.03,392,2388,100.0,38.79,23.3413
49,59,-0.0037,0.0004,100.0,518.67,642.43,1589.59,1409.11,14.62,21.61,553.38,2388.09,9046.71,1.3,47.56,522.0,2388.11,8124.28,8.4183,0.03,393,2388,100.0,38.95,23.2474
49,60,-0.0003,-0.0003,100.0,518.67,642.73,1595.22,1402.88,14.62,21.61,554.35,2388.14,9039.75,1.3,47.64,521.22,2388.1,8124.89,8.4686,0.03,393,2388,100.0,38.9,23.2885
49,61,-0.0032,0.0004,100.0,518.67,642.92,1596.38,1410.74,14.62,21.61,552.77,2388.11,9047.97,1.3,47.54,521.35,2388.11,8126.46,8.4509,0.03,393,2388,100.0,38.96,23.3148
49,62,0.0002,0.0004,100.0,518.67,642.92,1594.92,1411.51,14.62,21.61,553.47,2388.13,9048.04,1.3,47.47,521.4,2388.14,8131.26,8.4407,0.03,393,2388,100.0,38.75,23.2271
49,63,0.0034,0.0004,100.0,518.67,642.19,1586.72,1408.98,14.62,21.61,553.33,2388.16,9051.66,1.3,47.56,520.85,2388.18,8128.32,8.456,0.03,393,2388,100.0,38.9,23.2818
49,64,0.0012,0.0002,100.0,518.67,642.73,1602.22,1408.2,14.62,21.61,553.96,2388.16,9039.4,1.3,47.62,521.55,2388.12,8126.21,8.4412,0.03,393,2388,100.0,38.93,23.4138
49,65,-0.0015,0.0002,100.0,518.67,642.33,1594.69,1407.33,14.62,21.61,553.6,2388.14,9048.62,1.3,47.46,521.33,2388.11,8132.0,8.465,0.03,393,2388,100.0,38.8,23.3232
49,66,-0.0008,0.0004,100.0,518.67,642.64,1590.76,1412.31,14.62,21.61,553.46,2388.17,9040.16,1.3,47.66,521.13,2388.18,8124.96,8.456,0.03,393,2388,100.0,38.87,23.3365
